session,combo,n_ind,stop,trades,win_rate,pnl,avg_win,avg_loss,max_dd,consec_L,sharpe,exp,score
06:00-10:00,MACD+VWAP+RSI,3,20,169,9.5,-13019.0,177.0,-104.0,-13019.0,54,-0.99,-77.0,-9999.0
06:00-10:00,BB+RSI+VOL,3,40,171,19.9,-16552.0,308.0,-197.0,-16948.0,28,-0.5,-96.8,-9999.0
06:00-10:00,BB+RSI+VOL,3,30,191,15.2,-17593.0,240.0,-152.0,-17593.0,30,-0.74,-92.1,-9999.0
06:00-10:00,VWAP+RSI+VOL,3,20,209,16.3,-11643.0,184.0,-102.0,-11643.0,32,-0.7,-55.7,-9999.0
06:00-10:00,BB+MACD+RSI+VOL,4,40,172,20.9,-15443.0,316.0,-197.0,-15839.0,28,-0.45,-89.8,-9999.0
06:00-10:00,BB+MACD+RSI+VOL,4,30,190,15.8,-16791.0,248.0,-152.0,-16791.0,30,-0.7,-88.4,-9999.0
06:00-10:00,BB+MACD+RSI+VOL,4,20,211,15.6,-12151.0,183.0,-102.0,-12151.0,32,-0.75,-57.6,-9999.0
06:00-10:00,BB+MACD+VWAP+RSI,4,40,165,10.3,-25871.0,216.0,-200.0,-25871.0,33,-1.06,-156.8,-9999.0
06:00-10:00,BB+MACD+VWAP+RSI,4,30,173,11.0,-19453.0,214.0,-153.0,-19453.0,48,-1.01,-112.4,-9999.0
06:00-10:00,BB+MACD+VWAP+RSI,4,20,182,12.6,-12271.0,183.0,-104.0,-12271.0,47,-0.84,-67.4,-9999.0
06:00-10:00,STOCH+VWAP+RSI+VOL,4,40,173,20.2,-16382.0,307.0,-197.0,-16778.0,23,-0.49,-94.7,-9999.0
06:00-10:00,STOCH+VWAP+RSI+VOL,4,30,190,16.8,-16252.0,239.0,-151.0,-16252.0,25,-0.66,-85.5,-9999.0
06:00-10:00,STOCH+BB+VWAP+RSI,4,40,169,7.1,-29317.0,168.0,-200.0,-29317.0,55,-1.21,-173.5,-9999.0
06:00-10:00,STOCH+MACD+RSI+VOL,4,40,172,23.3,-14015.0,303.0,-198.0,-14411.0,23,-0.41,-81.5,-9999.0
06:00-10:00,STOCH+MACD+RSI+VOL,4,30,187,19.3,-14318.0,240.0,-152.0,-14318.0,25,-0.57,-76.6,-9999.0
06:00-10:00,STOCH+MACD+RSI+VOL,4,20,211,19.9,-9597.0,184.0,-103.0,-9653.0,26,-0.53,-45.5,-9999.0
06:00-10:00,STOCH+MACD+VWAP+RSI,4,40,171,10.5,-27060.0,197.0,-200.0,-27060.0,55,-1.05,-158.2,-9999.0
06:00-10:00,STOCH+MACD+VWAP+RSI,4,30,179,10.1,-20746.0,198.0,-151.0,-20746.0,66,-1.04,-115.9,-9999.0
06:00-10:00,STOCH+MACD+VWAP+RSI,4,20,192,11.5,-13570.0,180.0,-103.0,-13570.0,61,-0.86,-70.7,-9999.0
06:00-10:00,STOCH+BB+RSI+VOL,4,40,174,21.3,-16210.0,296.0,-198.0,-16606.0,23,-0.48,-93.2,-9999.0
06:00-10:00,STOCH+BB+RSI+VOL,4,30,192,16.7,-16721.0,238.0,-152.0,-16721.0,25,-0.69,-87.1,-9999.0
06:00-10:00,STOCH+BB+RSI+VOL,4,20,211,16.6,-11793.0,182.0,-103.0,-11793.0,27,-0.7,-55.9,-9999.0
06:00-10:00,STOCH+VWAP+RSI+VOL,4,20,213,17.8,-11005.0,183.0,-103.0,-11061.0,26,-0.62,-51.7,-9999.0
10:00-14:00,STOCH+MACD,2,20,134,9.7,-10036.0,196.0,-104.0,-10232.0,23,-1.18,-74.9,-9999.0
10:00-14:00,STOCH+BB,2,40,104,25.0,-5616.0,396.0,-204.0,-7548.0,13,-0.25,-54.0,-9999.0
10:00-14:00,STOCH+BB,2,30,109,21.1,-6436.0,296.0,-154.0,-7442.0,14,-0.39,-59.0,-9999.0
10:00-14:00,STOCH+BB,2,20,111,14.4,-6744.0,196.0,-104.0,-6940.0,17,-0.83,-60.8,-9999.0
08:00-12:00,MACD+VWAP+RSI+VOL,4,40,180,17.2,-18098.0,391.0,-203.0,-18098.0,17,-0.55,-100.5,-9999.0
08:00-12:00,MACD+VWAP+RSI+VOL,4,30,196,18.4,-13984.0,296.0,-154.0,-13984.0,16,-0.55,-71.3,-9999.0
08:00-12:00,MACD+VWAP+RSI+VOL,4,20,214,12.6,-14156.0,196.0,-104.0,-14156.0,20,-1.02,-66.1,-9999.0
08:00-12:00,BB+VWAP+RSI+VOL,4,40,182,15.4,-20306.0,391.0,-203.0,-20306.0,15,-0.67,-111.6,-9999.0
08:00-12:00,STOCH+RSI+VOL,3,30,194,16.5,-15476.0,296.0,-154.0,-15476.0,25,-0.62,-79.8,-9999.0
08:00-12:00,BB+VWAP+RSI+VOL,4,20,220,13.2,-14180.0,196.0,-104.0,-14180.0,22,-0.98,-64.5,-9999.0
08:00-12:00,BB+MACD+RSI+VOL,4,40,182,15.4,-20306.0,391.0,-203.0,-20306.0,15,-0.67,-111.6,-9999.0
08:00-12:00,BB+MACD+RSI+VOL,4,30,197,16.2,-15938.0,296.0,-154.0,-15938.0,27,-0.65,-80.9,-9999.0
08:00-12:00,BB+MACD+RSI+VOL,4,20,214,12.1,-14456.0,196.0,-104.0,-14456.0,31,-1.04,-67.6,-9999.0
08:00-12:00,BB+MACD+VWAP+RSI,4,40,172,8.1,-26474.0,386.0,-202.0,-26474.0,25,-0.91,-153.9,-9999.0
08:00-12:00,BB+MACD+VWAP+RSI,4,30,185,9.2,-20840.0,296.0,-154.0,-20840.0,32,-0.93,-112.6,-9999.0
08:00-12:00,BB+MACD+VWAP+RSI,4,20,192,10.4,-13968.0,196.0,-104.0,-13968.0,29,-0.88,-72.8,-9999.0
08:00-12:00,STOCH+VWAP+RSI+VOL,4,40,179,17.3,-17894.0,391.0,-203.0,-17894.0,16,-0.55,-100.0,-9999.0
08:00-12:00,BB+VWAP+RSI+VOL,4,30,198,16.2,-16092.0,296.0,-154.0,-16092.0,16,-0.66,-81.3,-9999.0
10:00-14:00,BB+RSI,2,20,219,9.1,-16776.0,196.0,-104.0,-16856.0,36,-1.65,-76.6,-9999.0
10:00-14:00,BB+VWAP,2,40,46,23.9,-2784.0,396.0,-204.0,-2784.0,8,-0.33,-60.5,-9999.0
10:00-14:00,BB+VWAP,2,30,48,20.8,-2892.0,296.0,-154.0,-2892.0,13,-0.54,-60.2,-9999.0
10:00-14:00,BB+VWAP,2,20,48,10.4,-3492.0,196.0,-104.0,-3492.0,18,-1.03,-72.8,-9999.0
10:00-14:00,BB+MACD,2,40,80,30.0,-1920.0,396.0,-204.0,-4164.0,9,-0.11,-24.0,-9999.0
10:00-14:00,BB+MACD,2,30,81,23.5,-3924.0,296.0,-154.0,-3924.0,9,-0.33,-48.4,-9999.0
10:00-14:00,BB+MACD,2,20,81,11.1,-5724.0,196.0,-104.0,-5724.0,27,-0.89,-70.7,-9999.0
10:00-14:00,STOCH+VOL,2,40,166,28.9,-5260.0,392.0,-204.0,-8124.0,22,-0.17,-31.7,-9999.0
10:00-14:00,STOCH+MACD,2,30,130,17.7,-9670.0,296.0,-154.0,-10262.0,20,-0.62,-74.4,-9999.0
10:00-14:00,STOCH+VOL,2,20,178,14.6,-10712.0,196.0,-104.0,-10908.0,17,-1.13,-60.2,-9999.0
10:00-14:00,STOCH+RSI,2,40,227,14.1,-27371.0,388.0,-204.0,-27371.0,16,-0.91,-120.6,-9999.0
10:00-14:00,STOCH+RSI,2,30,232,9.9,-25541.0,289.0,-154.0,-25541.0,21,-1.32,-110.1,-9999.0
10:00-14:00,STOCH+RSI,2,20,234,9.0,-18036.0,196.0,-104.0,-18116.0,30,-1.68,-77.1,-9999.0
10:00-14:00,STOCH+VWAP,2,40,102,21.6,-7608.0,396.0,-204.0,-9336.0,18,-0.35,-74.6,-9999.0
10:00-14:00,STOCH+VWAP,2,30,103,16.5,-8212.0,296.0,-154.0,-8922.0,18,-0.53,-79.7,-9999.0
10:00-14:00,STOCH+VWAP,2,20,103,10.7,-7412.0,196.0,-104.0,-7608.0,39,-0.99,-72.0,-9999.0
10:00-14:00,STOCH+MACD,2,40,125,24.8,-7044.0,391.0,-204.0,-8220.0,12,-0.31,-56.4,-9999.0
10:00-14:00,STOCH+VOL,2,30,172,23.3,-8488.0,296.0,-154.0,-9470.0,21,-0.39,-49.3,-9999.0
08:00-12:00,VWAP+RSI+VOL,3,20,212,12.7,-13948.0,196.0,-104.0,-13948.0,20,-1.01,-65.8,-9999.0
08:00-12:00,MACD+RSI+VOL,3,40,180,15.6,-19898.0,391.0,-203.0,-19898.0,26,-0.63,-110.5,-9999.0
08:00-12:00,MACD+RSI+VOL,3,30,193,16.6,-15322.0,296.0,-154.0,-15322.0,27,-0.62,-79.4,-9999.0
08:00-12:00,MACD+RSI+VOL,3,20,210,12.4,-14040.0,196.0,-104.0,-14040.0,30,-1.01,-66.9,-9999.0
08:00-12:00,MACD+VWAP+RSI,3,40,164,7.3,-26234.0,384.0,-203.0,-26234.0,24,-0.97,-160.0,-9999.0
08:00-12:00,MACD+VWAP+RSI,3,30,174,6.3,-21846.0,296.0,-154.0,-21846.0,31,-1.14,-125.6,-9999.0
08:00-12:00,MACD+VWAP+RSI,3,20,181,6.6,-15224.0,196.0,-104.0,-15224.0,28,-1.21,-84.1,-9999.0
08:00-12:00,BB+RSI+VOL,3,40,181,14.4,-21302.0,390.0,-203.0,-21302.0,15,-0.72,-117.7,-9999.0
08:00-12:00,STOCH+VWAP+RSI+VOL,4,30,196,17.9,-14434.0,296.0,-154.0,-14434.0,17,-0.56,-73.6,-9999.0
08:00-12:00,BB+RSI+VOL,3,20,214,11.7,-14756.0,196.0,-104.0,-14756.0,31,-1.1,-69.0,-9999.0
08:00-12:00,BB+VWAP+RSI,3,40,171,4.1,-30470.0,376.0,-202.0,-30470.0,96,-1.24,-178.2,-9999.0
08:00-12:00,BB+VWAP+RSI,3,30,182,6.0,-23078.0,296.0,-154.0,-23078.0,52,-1.14,-126.8,-9999.0
08:00-12:00,BB+VWAP+RSI,3,20,190,7.9,-15260.0,196.0,-104.0,-15260.0,32,-1.05,-80.3,-9999.0
08:00-12:00,BB+MACD+RSI,3,40,168,7.7,-26258.0,385.0,-202.0,-26258.0,24,-0.92,-156.3,-9999.0
08:00-12:00,BB+MACD+RSI,3,30,177,9.0,-20058.0,296.0,-154.0,-20058.0,31,-0.9,-113.3,-9999.0
08:00-12:00,BB+MACD+RSI,3,20,183,9.8,-13632.0,196.0,-104.0,-13632.0,28,-0.89,-74.5,-9999.0
08:00-12:00,STOCH+RSI+VOL,3,40,179,15.6,-19694.0,391.0,-203.0,-19694.0,25,-0.63,-110.0,-9999.0
08:00-12:00,BB+RSI+VOL,3,30,195,15.4,-16530.0,296.0,-154.0,-16530.0,27,-0.69,-84.8,-9999.0
08:00-12:00,STOCH+VWAP+RSI+VOL,4,20,220,13.6,-13880.0,196.0,-104.0,-13880.0,35,-0.96,-63.1,-9999.0
08:00-12:00,STOCH+MACD+RSI+VOL,4,40,182,15.4,-20306.0,391.0,-203.0,-20306.0,26,-0.66,-111.6,-9999.0
08:00-12:00,STOCH+MACD+RSI+VOL,4,30,197,17.3,-15038.0,296.0,-154.0,-15038.0,17,-0.6,-76.3,-9999.0
08:00-12:00,STOCH+MACD+RSI+VOL,4,20,220,13.6,-13880.0,196.0,-104.0,-13880.0,36,-0.95,-63.1,-9999.0
08:00-12:00,STOCH+MACD+VWAP+RSI,4,40,178,10.1,-25380.0,388.0,-202.0,-25380.0,23,-0.85,-142.6,-9999.0
08:00-12:00,STOCH+MACD+VWAP+RSI,4,30,192,9.9,-21018.0,296.0,-154.0,-21018.0,33,-0.93,-109.5,-9999.0
08:00-12:00,STOCH+MACD+VWAP+RSI,4,20,206,9.7,-15424.0,196.0,-104.0,-15424.0,30,-1.13,-74.9,-9999.0
08:00-12:00,STOCH+BB+RSI+VOL,4,40,184,14.1,-21914.0,390.0,-203.0,-21914.0,25,-0.73,-119.1,-9999.0
08:00-12:00,VWAP+RSI+VOL,3,30,194,17.5,-14576.0,296.0,-154.0,-14576.0,16,-0.59,-75.1,-9999.0
08:00-12:00,STOCH+BB+RSI+VOL,4,20,223,13.0,-14492.0,196.0,-104.0,-14492.0,36,-1.02,-65.0,-9999.0
08:00-12:00,STOCH+BB+VWAP+RSI,4,40,181,7.2,-28910.0,385.0,-202.0,-28910.0,36,-1.03,-159.7,-9999.0
08:00-12:00,STOCH+BB+VWAP+RSI,4,30,194,8.2,-22676.0,296.0,-154.0,-22676.0,55,-1.01,-116.9,-9999.0
08:00-12:00,STOCH+BB+VWAP+RSI,4,20,208,9.1,-15932.0,196.0,-104.0,-15932.0,34,-1.11,-76.6,-9999.0
08:00-12:00,STOCH+BB+MACD+RSI,4,40,181,9.4,-26510.0,388.0,-202.0,-26510.0,33,-0.88,-146.5,-9999.0
08:00-12:00,STOCH+BB+MACD+RSI,4,30,193,10.4,-20722.0,296.0,-154.0,-20722.0,33,-0.87,-107.4,-9999.0
08:00-12:00,STOCH+BB+MACD+RSI,4,20,205,10.2,-15020.0,196.0,-104.0,-15020.0,30,-1.03,-73.3,-9999.0
08:00-12:00,STOCH+BB+MACD+VWAP,4,40,63,31.7,-660.0,396.0,-200.0,-2856.0,14,-0.05,-10.5,-9999.0
08:00-12:00,VWAP+RSI+VOL,3,40,178,16.9,-18290.0,391.0,-203.0,-18290.0,16,-0.57,-102.8,-9999.0
08:00-12:00,STOCH+BB+RSI+VOL,4,30,197,16.2,-15938.0,296.0,-154.0,-15938.0,17,-0.64,-80.9,-9999.0
04:00-08:00,STOCH+RSI+VOL,3,20,197,22.3,-7568.0,189.0,-104.0,-7656.0,18,-0.42,-38.4,-9999.0
04:00-08:00,STOCH+VWAP+RSI,3,40,150,12.0,-23529.0,154.0,-199.0,-23529.0,20,-0.96,-156.9,-9999.0
04:00-08:00,STOCH+VWAP+RSI,3,30,164,10.4,-20306.0,135.0,-154.0,-20306.0,21,-1.11,-123.8,-9999.0
04:00-08:00,STOCH+VWAP+RSI,3,20,180,10.6,-13643.0,161.0,-104.0,-13643.0,21,-1.0,-75.8,-9999.0
04:00-08:00,STOCH+MACD+RSI,3,40,151,11.9,-23380.0,165.0,-198.0,-23380.0,23,-0.93,-154.8,-9999.0
04:00-08:00,STOCH+MACD+RSI,3,30,164,11.0,-19450.0,160.0,-153.0,-19450.0,21,-1.0,-118.6,-9999.0
04:00-08:00,STOCH+MACD+RSI,3,20,175,10.9,-12830.0,177.0,-104.0,-12830.0,21,-0.9,-73.3,-9999.0
04:00-08:00,STOCH+MACD+VWAP,3,20,62,22.6,-2631.0,169.0,-104.0,-2723.0,10,-0.44,-42.4,-9999.0
06:00-10:00,BB+RSI+VOL,3,20,210,14.3,-13042.0,182.0,-103.0,-13042.0,32,-0.82,-62.1,-9999.0
04:00-08:00,STOCH+BB+RSI,3,30,167,8.4,-21736.0,124.0,-153.0,-21736.0,22,-1.27,-130.2,-9999.0
04:00-08:00,STOCH+BB+RSI,3,20,183,8.2,-14914.0,168.0,-104.0,-14914.0,24,-1.19,-81.5,-9999.0
04:00-08:00,STOCH+BB+VWAP,3,30,44,27.3,-2826.0,165.0,-150.0,-3096.0,8,-0.47,-64.2,-9999.0
04:00-08:00,STOCH+BB+VWAP,3,20,57,17.5,-3139.0,175.0,-104.0,-3323.0,12,-0.57,-55.1,-9999.0
04:00-08:00,STOCH+BB+MACD,3,30,56,26.8,-3515.0,171.0,-148.0,-3612.0,10,-0.48,-62.8,-9999.0
04:00-08:00,STOCH+BB+MACD,3,20,65,15.4,-3903.0,182.0,-104.0,-3995.0,16,-0.63,-60.0,-9999.0
04:00-08:00,RSI+VOL,2,40,156,26.9,-10260.0,293.0,-198.0,-10260.0,16,-0.31,-65.8,-9999.0
04:00-08:00,RSI+VOL,2,30,172,27.3,-7833.0,237.0,-152.0,-8484.0,22,-0.28,-45.5,-9999.0
04:00-08:00,STOCH+BB+RSI,3,40,152,10.5,-24787.0,146.0,-199.0,-24787.0,20,-1.06,-163.1,-9999.0
04:00-08:00,VWAP+RSI+VOL,3,20,197,22.3,-8033.0,179.0,-104.0,-8300.0,11,-0.44,-40.8,-9999.0
04:00-08:00,MACD+RSI+VOL,3,40,157,26.8,-10637.0,294.0,-200.0,-10637.0,16,-0.32,-67.8,-9999.0
04:00-08:00,MACD+RSI+VOL,3,30,173,27.2,-7966.0,237.0,-152.0,-8617.0,23,-0.28,-46.0,-9999.0
04:00-08:00,MACD+RSI+VOL,3,20,194,23.2,-7429.0,179.0,-104.0,-7696.0,18,-0.41,-38.3,-9999.0
04:00-08:00,MACD+VWAP+RSI,3,40,143,9.1,-22629.0,235.0,-198.0,-22629.0,39,-0.95,-158.2,-9999.0
04:00-08:00,MACD+VWAP+RSI,3,30,152,8.6,-18685.0,185.0,-152.0,-18685.0,42,-1.01,-122.9,-9999.0
04:00-08:00,MACD+VWAP+RSI,3,20,164,7.3,-13789.0,168.0,-104.0,-13789.0,43,-1.12,-84.1,-9999.0
04:00-08:00,BB+RSI+VOL,3,40,160,24.4,-11637.0,306.0,-195.0,-11637.0,16,-0.35,-72.7,-9999.0
04:00-08:00,STOCH+RSI+VOL,3,30,178,26.4,-8862.0,235.0,-152.0,-10395.0,25,-0.31,-49.8,-9999.0
04:00-08:00,BB+RSI+VOL,3,20,200,19.0,-9593.0,191.0,-104.0,-9860.0,18,-0.55,-48.0,-9999.0
04:00-08:00,BB+VWAP+RSI,3,40,147,8.8,-23682.0,223.0,-198.0,-23682.0,38,-1.02,-161.1,-9999.0
04:00-08:00,BB+VWAP+RSI,3,30,156,9.6,-18731.0,184.0,-152.0,-18731.0,41,-1.02,-120.1,-9999.0
04:00-08:00,BB+VWAP+RSI,3,20,171,8.8,-13770.0,164.0,-104.0,-13770.0,42,-1.05,-80.5,-9999.0
04:00-08:00,BB+MACD+RSI,3,40,147,8.2,-23633.0,236.0,-196.0,-23633.0,39,-1.03,-160.8,-9999.0
04:00-08:00,BB+MACD+RSI,3,30,156,8.3,-19323.0,174.0,-151.0,-19323.0,42,-1.1,-123.9,-9999.0
